t,hour,acc,acc_true,T_deck,T_air,wind,turbulence,traffic_rate,exc_rms,damage,regime,f1,f2,a1,a2,a3,a4
2833.6,94.45333,-0.003632515,-0.0036962,1.472032,-0.1935554,2.977801,0.1825827,55.47319,0.01473273,0,0,2.067411,6.131331,0.9084545,-0.8513039,0.8043891,-0.9079795
2833.65,94.455,-0.001858632,-0.001338451,1.470635,-0.1954378,2.985183,0.1835067,55.44834,0.01479081,0,0,2.067455,6.13141,0.9083934,-0.8512436,0.804329,-0.9079782
2833.7,94.45667,-0.003811832,-0.004063427,1.469238,-0.1973202,2.992565,0.1844307,55.42349,0.01484424,0,0,2.067498,6.131489,0.9083322,-0.8511831,0.8042687,-0.907977
2833.75,94.45833,0.007789195,0.0083328,1.467841,-0.1992025,2.999947,0.1853547,55.39864,0.01489385,0,0,2.067541,6.131568,0.9082709,-0.8511226,0.8042083,-0.9079757
2833.8,94.46,0.01222489,0.012779,1.466444,-0.2010849,3.00733,0.1862787,55.37379,0.0149258,0,0,2.067585,6.131648,0.9082095,-0.8510619,0.8041478,-0.9079744
2833.85,94.46167,0.0005023889,0.0003810956,1.465047,-0.2029673,3.014712,0.1872027,55.34894,0.01496875,0,0,2.067628,6.131727,0.908148,-0.8510012,0.8040873,-0.9079731
2833.9,94.46333,0.003218082,0.00311619,1.46365,-0.2048496,3.022094,0.1881267,55.32409,0.01501477,0,0,2.067672,6.131807,0.9080865,-0.8509404,0.8040266,-0.9079718
2833.95,94.465,0.003730783,0.003621258,1.462253,-0.206732,3.029476,0.1890507,55.29924,0.01505169,0,0,2.067716,6.131887,0.9080248,-0.8508794,0.8039658,-0.9079706
2834,94.46667,-0.0142759,-0.01444741,1.460856,-0.2086143,3.036858,0.1899747,55.27439,0.01507331,0,0,2.06776,6.131967,0.907963,-0.8508184,0.803905,-0.9079693
2834.05,94.46833,-0.01212803,-0.01215181,1.459441,-0.2120874,3.038333,0.193388,55.24987,0.0150846,0,0,2.067804,6.132048,0.9079004,-0.8507566,0.8038433,-0.907968
2834.1,94.47,0.000398172,0.0001774993,1.458027,-0.2155605,3.039807,0.1968012,55.22536,0.01507817,0,0,2.067849,6.132129,0.9078377,-0.8506946,0.8037815,-0.9079667
2834.15,94.47167,-0.003915262,-0.003578346,1.456613,-0.2190335,3.041282,0.2002144,55.20084,0.01504892,0,0,2.067893,6.13221,0.9077749,-0.8506326,0.8037196,-0.9079654
2834.2,94.47333,-0.0004635215,6.396278e-05,1.455199,-0.2225066,3.042756,0.2036276,55.17632,0.01503561,0,0,2.067938,6.132292,0.9077119,-0.8505705,0.8036576,-0.907964
2834.25,94.475,0.01308542,0.01305595,1.453784,-0.2259797,3.04423,0.2070408,55.1518,0.01500415,0,0,2.067982,6.132373,0.9076489,-0.8505082,0.8035956,-0.9079627
2834.3,94.47667,0.01288546,0.01275921,1.45237,-0.2294527,3.045705,0.210454,55.12729,0.01497367,0,0,2.068027,6.132455,0.9075858,-0.8504459,0.8035334,-0.9079614
2834.35,94.47833,0.001210853,0.001215625,1.450956,-0.2329258,3.047179,0.2138672,55.10277,0.01495478,0,0,2.068072,6.132537,0.9075226,-0.8503835,0.8034711,-0.9079601
2834.4,94.48,0.001987583,0.002195934,1.449542,-0.2363989,3.048653,0.2172804,55.07825,0.01491535,0,0,2.068117,6.132619,0.9074593,-0.850321,0.8034087,-0.9079588
2834.45,94.48167,0.0002943609,0.000545139,1.448127,-0.2398719,3.050128,0.2206936,55.05373,0.01486493,0,0,2.068162,6.132701,0.9073959,-0.8502584,0.8033462,-0.9079575
2834.5,94.48333,-0.01600166,-0.01551969,1.446713,-0.243345,3.051602,0.2241069,55.02922,0.0148141,0,0,2.068207,6.132783,0.9073323,-0.8501957,0.8032837,-0.9079561
2834.55,94.485,-0.00847142,-0.009340057,1.445351,-0.2384373,3.048873,0.2260941,55.00533,0.01474075,0,0,2.06825,6.132862,0.9072711,-0.8501352,0.8032233,-0.9079549
2834.6,94.48667,0.0007196524,-0.0008602578,1.443989,-0.2335295,3.046143,0.2280813,54.98143,0.01468074,0,0,2.068294,6.132942,0.9072097,-0.8500746,0.8031629,-0.9079536
2834.65,94.48833,-0.004921499,-0.005064735,1.442628,-0.2286218,3.043414,0.2300685,54.95754,0.0146319,0,0,2.068337,6.133021,0.9071483,-0.850014,0.8031024,-0.9079523
2834.7,94.49,0.008152732,0.007457506,1.441266,-0.2237141,3.040684,0.2320556,54.93365,0.0145782,0,0,2.068381,6.133101,0.9070868,-0.8499533,0.8030417,-0.907951
2834.75,94.49167,0.01246164,0.0130231,1.439904,-0.2188063,3.037955,0.2340428,54.90976,0.01449431,0,0,2.068425,6.13318,0.9070251,-0.8498924,0.802981,-0.9079497
2834.8,94.49333,0.002157948,0.002352944,1.438542,-0.2138986,3.035225,0.23603,54.88587,0.01444788,0,0,2.068469,6.13326,0.9069634,-0.8498315,0.8029202,-0.9079484
2834.85,94.495,0.003666047,0.003260381,1.43718,-0.2089908,3.032496,0.2380172,54.86197,0.01438088,0,0,2.068512,6.13334,0.9069016,-0.8497705,0.8028593,-0.9079472
2834.9,94.49667,0.004387025,0.004022386,1.435819,-0.2040831,3.029766,0.2400044,54.83808,0.01432046,0,0,2.068556,6.13342,0.9068397,-0.8497095,0.8027984,-0.9079459
2834.95,94.49833,-0.007545797,-0.008494767,1.434457,-0.1991754,3.027037,0.2419916,54.81419,0.0142872,0,0,2.0686,6.133501,0.9067777,-0.8496483,0.8027373,-0.9079446
2835,94.5,-0.01041346,-0.01044969,1.433095,-0.1942676,3.024307,0.2439788,54.7903,0.01425691,0,0,2.068644,6.133581,0.9067156,-0.849587,0.8026761,-0.9079433
2835.05,94.50167,-0.004542672,-0.004534225,1.431699,-0.1997071,3.017598,0.2429561,54.76663,0.01422675,0,0,2.06869,6.133663,0.9066518,-0.8495241,0.8026133,-0.907942
2835.1,94.50333,-0.004633292,-0.004422606,1.430304,-0.2051467,3.010889,0.2419333,54.74295,0.01419123,0,0,2.068735,6.133746,0.906588,-0.8494611,0.8025504,-0.9079406
2835.15,94.505,0.001971156,0.002066059,1.428908,-0.2105862,3.004179,0.2409105,54.71928,0.0141643,0,0,2.06878,6.133829,0.9065241,-0.8493981,0.8024875,-0.9079393
2835.2,94.50667,0.007764115,0.007791812,1.427513,-0.2160257,2.99747,0.2398878,54.69561,0.01414934,0,0,2.068826,6.133912,0.90646,-0.8493349,0.8024244,-0.907938
2835.25,94.50833,0.007682645,0.008608151,1.426117,-0.2214653,2.99076,0.238865,54.67193,0.01413247,0,0,2.068871,6.133995,0.9063959,-0.8492717,0.8023612,-0.9079366
2835.3,94.51,0.009027328,0.009272793,1.424721,-0.2269048,2.984051,0.2378422,54.64826,0.01410616,0,0,2.068917,6.134078,0.9063317,-0.8492083,0.8022979,-0.9079353
2835.35,94.51167,0.002235857,0.002780599,1.423326,-0.2323443,2.977341,0.2368194,54.62459,0.01407963,0,0,2.068962,6.134161,0.9062673,-0.8491448,0.8022346,-0.9079339
2835.4,94.51333,-0.00563033,-0.005259397,1.42193,-0.2377839,2.970632,0.2357967,54.60091,0.01406098,0,0,2.069008,6.134244,0.9062029,-0.8490813,0.8021711,-0.9079326
2835.45,94.515,-0.007416083,-0.007015345,1.420534,-0.2432234,2.963922,0.2347739,54.57724,0.01405036,0,0,2.069054,6.134328,0.9061384,-0.8490177,0.8021075,-0.9079313
2835.5,94.51667,-0.007002679,-0.0077905,1.419139,-0.2486629,2.957213,0.2337511,54.55357,0.01404067,0,0,2.0691,6.134411,0.9060737,-0.8489539,0.8020438,-0.9079299
2835.55,94.51833,-0.009443459,-0.009364819,1.417702,-0.2550538,2.960374,0.2342011,54.53005,0.01402698,0,0,2.069147,6.134498,0.9060071,-0.8488882,0.8019782,-0.9079285
2835.6,94.52,-0.001859402,-0.001079488,1.416264,-0.2614446,2.963535,0.2346512,54.50652,0.01400457,0,0,2.069194,6.134584,0.9059403,-0.8488224,0.8019124,-0.9079271
2835.65,94.52167,0.0063252,0.00531787,1.414827,-0.2678355,2.966697,0.2351012,54.483,0.01396953,0,0,2.069242,6.134671,0.9058734,-0.8487564,0.8018465,-0.9079257
2835.7,94.52333,0.003319869,0.002916158,1.41339,-0.2742263,2.969858,0.2355512,54.45948,0.01393791,0,0,2.069289,6.134757,0.9058065,-0.8486904,0.8017806,-0.9079243
2835.75,94.525,0.01016864,0.01051411,1.411953,-0.2806171,2.973019,0.2360012,54.43596,0.0138971,0,0,2.069337,6.134844,0.9057394,-0.8486243,0.8017145,-0.9079229
2835.8,94.52667,0.01038465,0.01081969,1.410516,-0.287008,2.97618,0.2364512,54.41243,0.01386861,0,0,2.069385,6.134931,0.9056722,-0.848558,0.8016483,-0.9079215
2835.85,94.52833,-0.0007083268,-0.001121863,1.409079,-0.2933988,2.979342,0.2369012,54.38891,0.0138363,0,0,2.069433,6.135018,0.9056049,-0.8484917,0.801582,-0.9079201
2835.9,94.53,-0.004410367,-0.00450268,1.407642,-0.2997897,2.982503,0.2373513,54.36539,0.01379257,0,0,2.06948,6.135105,0.9055375,-0.8484253,0.8015156,-0.9079187
2835.95,94.53167,-0.005178374,-0.006054916,1.406205,-0.3061805,2.985664,0.2378013,54.34187,0.01374215,0,0,2.069528,6.135193,0.90547,-0.8483587,0.8014491,-0.9079173
2836,94.53333,-0.01027051,-0.009717483,1.404768,-0.3125714,2.988826,0.2382513,54.31834,0.01368507,0,0,2.069576,6.13528,0.9054024,-0.8482921,0.8013825,-0.9079159
2836.05,94.535,-0.007104048,-0.008096454,1.403296,-0.3181764,2.985883,0.2332844,54.29497,0.01360856,0,0,2.069626,6.13537,0.905333,-0.8482237,0.8013142,-0.9079145
2836.1,94.53667,0.002637942,0.003436371,1.401824,-0.3237815,2.982941,0.2283175,54.2716,0.01352522,0,0,2.069675,6.13546,0.9052635,-0.8481553,0.8012457,-0.907913
2836.15,94.53833,0.007875427,0.007905406,1.400353,-0.3293865,2.979999,0.2233506,54.24822,0.01343555,0,0,2.069724,6.13555,0.9051939,-0.8480867,0.8011772,-0.9079116
2836.2,94.54,0.003958943,0.003647165,1.398881,-0.3349916,2.977057,0.2183837,54.22485,0.01333216,0,0,2.069774,6.13564,0.9051242,-0.848018,0.8011085,-0.9079101
2836.25,94.54167,0.009130759,0.009365256,1.397409,-0.3405966,2.974114,0.2134168,54.20148,0.01321922,0,0,2.069823,6.13573,0.9050544,-0.8479492,0.8010398,-0.9079087
2836.3,94.54333,0.005835949,0.005136474,1.395938,-0.3462017,2.971172,0.2084499,54.17811,0.01305079,0,0,2.069873,6.135821,0.9049845,-0.8478803,0.8009709,-0.9079072
2836.35,94.545,-0.006935826,-0.006927541,1.394466,-0.3518067,2.96823,0.203483,54.15473,0.0129325,0,0,2.069923,6.135911,0.9049144,-0.8478113,0.8009019,-0.9079058
2836.4,94.54667,-0.005143922,-0.005554292,1.392994,-0.3574118,2.965287,0.1985161,54.13136,0.0127998,0,0,2.069972,6.136002,0.9048443,-0.8477422,0.8008328,-0.9079043
2836.45,94.54833,-0.005052469,-0.004921643,1.391523,-0.3630168,2.962345,0.1935492,54.10799,0.01265376,0,0,2.070022,6.136093,0.904774,-0.847673,0.8007635,-0.9079028
2836.5,94.55,-0.00686201,-0.006323097,1.390051,-0.3686219,2.959403,0.1885823,54.08461,0.01250046,0,0,2.070072,6.136184,0.9047036,-0.8476037,0.8006942,-0.9079014
2836.55,94.55167,-0.00154293,-0.002369761,1.388624,-0.3646661,2.976084,0.186832,54.06176,0.01231364,0,0,2.070121,6.136272,0.9046353,-0.8475364,0.8006269,-0.9078999
2836.6,94.55333,0.003577704,0.003973319,1.387198,-0.3607103,2.992765,0.1850816,54.03891,0.01216898,0,0,2.070169,6.136361,0.9045668,-0.847469,0.8005595,-0.9078985
2836.65,94.555,0.00936772,0.008658896,1.385771,-0.3567544,3.009446,0.1833312,54.01606,0.01201051,0,0,2.070218,6.13645,0.9044983,-0.8474014,0.8004919,-0.9078971
2836.7,94.55667,0.004589181,0.005067144,1.384344,-0.3527986,3.026127,0.1815809,53.99321,0.01183024,0,0,2.070267,6.136538,0.9044296,-0.8473338,0.8004243,-0.9078957
2836.75,94.55833,0.003083222,0.002160986,1.382918,-0.3488428,3.042808,0.1798305,53.97036,0.01168232,0,0,2.070316,6.136627,0.9043608,-0.8472661,0.8003566,-0.9078942
2836.8,94.56,0.003908133,0.003852665,1.381491,-0.344887,3.059489,0.1780801,53.94751,0.01151375,0,0,2.070365,6.136717,0.9042919,-0.8471983,0.8002887,-0.9078928
2836.85,94.56167,-0.002723743,-0.003165565,1.380064,-0.3409312,3.07617,0.1763298,53.92466,0.01133459,0,0,2.070414,6.136806,0.904223,-0.8471303,0.8002207,-0.9078914
2836.9,94.56333,-0.009637875,-0.01010476,1.378638,-0.3369753,3.092851,0.1745794,53.90181,0.01116392,0,0,2.070463,6.136895,0.9041538,-0.8470623,0.8001527,-0.9078899
2836.95,94.565,-0.004085163,-0.004219485,1.377211,-0.3330195,3.109532,0.1728291,53.87896,0.01096587,0,0,2.070512,6.136985,0.9040846,-0.8469942,0.8000845,-0.9078885
2837,94.56667,-0.0007497376,-0.001362988,1.375784,-0.3290637,3.126213,0.1710787,53.85611,0.01073861,0,0,2.070561,6.137074,0.9040153,-0.8469259,0.8000162,-0.907887
2837.05,94.56833,-0.002984848,-0.003560971,1.37435,-0.3313799,3.135322,0.1733088,53.8335,0.01056018,0,0,2.070611,6.137165,0.9039455,-0.8468572,0.7999475,-0.9078856
2837.1,94.57,0.004509111,0.004728824,1.372916,-0.3336961,3.144431,0.1755389,53.8109,0.01034083,0,0,2.07066,6.137255,0.9038756,-0.8467884,0.7998786,-0.9078841
2837.15,94.57167,0.008195053,0.008799713,1.371482,-0.3360123,3.15354,0.1777689,53.7883,0.01009255,0,0,2.07071,6.137346,0.9038056,-0.8467195,0.7998097,-0.9078827
2837.2,94.57333,0.002119117,0.002008354,1.370048,-0.3383285,3.162649,0.179999,53.7657,0.009839647,0,0,2.07076,6.137436,0.9037355,-0.8466505,0.7997406,-0.9078812
2837.25,94.575,0.001406311,0.002074255,1.368614,-0.3406447,3.171758,0.1822291,53.74309,0.009614669,0,0,2.07081,6.137527,0.9036652,-0.8465814,0.7996714,-0.9078797
2837.3,94.57667,0.00268062,0.002481807,1.36718,-0.3429609,3.180868,0.1844592,53.72049,0.009412825,0,0,2.07086,6.137618,0.9035949,-0.8465122,0.7996021,-0.9078783
2837.35,94.57833,-0.004023264,-0.004308771,1.365746,-0.3452771,3.189977,0.1866892,53.69789,0.009199791,0,0,2.07091,6.137709,0.9035244,-0.8464428,0.7995327,-0.9078768
2837.4,94.58,-0.005358736,-0.00494341,1.364312,-0.3475933,3.199086,0.1889193,53.67528,0.009006312,0,0,2.07096,6.137801,0.9034539,-0.8463734,0.7994632,-0.9078753
2837.45,94.58167,-0.001941623,-0.002116229,1.362878,-0.3499095,3.208195,0.1911494,53.65268,0.008778123,0,0,2.07101,6.137892,0.9033832,-0.8463038,0.7993936,-0.9078739
2837.5,94.58333,-0.006869959,-0.006560456,1.361444,-0.3522257,3.217304,0.1933795,53.63008,0.008569073,0,0,2.07106,6.137984,0.9033124,-0.8462342,0.7993238,-0.9078724
2837.55,94.585,-0.001973929,-0.002232898,1.360058,-0.3478431,3.211165,0.1957686,53.608,0.008380599,0,0,2.071109,6.138072,0.9032439,-0.8461668,0.7992564,-0.907871
2837.6,94.58667,0.008481069,0.007798388,1.358673,-0.3434604,3.205027,0.1981577,53.58592,0.008164246,0,0,2.071158,6.138161,0.9031752,-0.8460993,0.7991888,-0.9078695
2837.65,94.58833,0.003706294,0.003890523,1.357287,-0.3390778,3.198889,0.2005468,53.56385,0.007924618,0,0,2.071207,6.13825,0.9031065,-0.8460317,0.7991211,-0.9078681
2837.7,94.59,0.004080193,0.003578216,1.355901,-0.3346951,3.19275,0.2029359,53.54177,0.007695062,0,0,2.071256,6.138339,0.9030377,-0.845964,0.7990533,-0.9078667
2837.75,94.59167,0.008074989,0.00833188,1.354515,-0.3303125,3.186612,0.205325,53.51969,0.007465329,0,0,2.071305,6.138428,0.9029687,-0.8458962,0.7989854,-0.9078652
2837.8,94.59333,-0.0005544081,-0.0009749854,1.35313,-0.3259299,3.180474,0.2077141,53.49761,0.0072873,0,0,2.071354,6.138517,0.9028997,-0.8458283,0.7989173,-0.9078638
2837.85,94.595,-0.006732051,-0.007799606,1.351744,-0.3215472,3.174335,0.2101032,53.47553,0.007081007,0,0,2.071403,6.138607,0.9028305,-0.8457602,0.7988492,-0.9078623
2837.9,94.59667,-0.002777393,-0.002517637,1.350358,-0.3171646,3.168197,0.2124923,53.45346,0.006857956,0,0,2.071452,6.138696,0.9027613,-0.8456921,0.798781,-0.9078609
2837.95,94.59833,-0.005843162,-0.006036814,1.348972,-0.312782,3.162059,0.2148814,53.43138,0.006645882,0,0,2.071501,6.138786,0.9026919,-0.8456239,0.7987127,-0.9078595
2838,94.6,-0.009307484,-0.009006784,1.347587,-0.3083993,3.15592,0.2172705,53.4093,0.006434263,0,0,2.071551,6.138876,0.9026225,-0.8455556,0.7986443,-0.907858
2838.05,94.60167,0.003006708,0.002861593,1.346191,-0.3109308,3.146316,0.2157972,53.38743,0.006233254,0,0,2.0716,6.138967,0.9025524,-0.8454867,0.7985753,-0.9078565
2838.1,94.60333,0.007013322,0.006619528,1.344796,-0.3134623,3.136713,0.2143239,53.36556,0.00603496,0,0,2.07165,6.139057,0.9024822,-0.8454178,0.7985062,-0.9078551
2838.15,94.605,0.002973197,0.002965299,1.343401,-0.3159937,3.127109,0.2128507,53.3437,0.005873844,0,0,2.0717,6.139148,0.902412,-0.8453487,0.798437,-0.9078536
2838.2,94.60667,0.007287389,0.006762655,1.342006,-0.3185252,3.117505,0.2113774,53.32183,0.005715511,0,0,2.07175,6.139239,0.9023416,-0.8452795,0.7983676,-0.9078522
2838.25,94.60833,0.004853075,0.004464037,1.34061,-0.3210567,3.107901,0.2099042,53.29996,0.005569384,0,0,2.0718,6.13933,0.9022711,-0.8452102,0.7982982,-0.9078507
2838.3,94.61,-0.002214073,-0.002732274,1.339215,-0.3235881,3.098298,0.2084309,53.27809,0.005423876,0,0,2.071851,6.139422,0.9022005,-0.8451408,0.7982287,-0.9078492
2838.35,94.61167,-0.002045941,-0.002649016,1.33782,-0.3261196,3.088694,0.2069577,53.25622,0.005264621,0,0,2.071901,6.139513,0.9021298,-0.8450713,0.798159,-0.9078477
2838.4,94.61333,-0.003537654,-0.003598053,1.336425,-0.3286511,3.07909,0.2054844,53.23436,0.005132901,0,0,2.071951,6.139605,0.902059,-0.8450017,0.7980893,-0.9078463
2838.45,94.615,-0.007222953,-0.006954209,1.335029,-0.3311825,3.069486,0.2040112,53.21249,0.004979457,0,0,2.072002,6.139697,0.9019881,-0.844932,0.7980194,-0.9078448
2838.5,94.61667,-0.004761539,-0.004673479,1.333634,-0.333714,3.059883,0.2025379,53.19062,0.004824321,0,0,2.072052,6.139788,0.901917,-0.8448622,0.7979495,-0.9078433
2838.55,94.61833,0.002776881,0.002958416,1.332241,-0.3347951,3.05411,0.2030318,53.16901,0.004732828,0,0,2.072103,6.13988,0.901846,-0.8447925,0.7978795,-0.9078418
2838.6,94.62,0.004882518,0.004564762,1.330849,-0.3358761,3.048336,0.2035257,53.1474,0.004652262,0,0,2.072153,6.139972,0.9017749,-0.8447226,0.7978095,-0.9078403
2838.65,94.62167,0.0005689264,0.0008493246,1.329456,-0.3369571,3.042563,0.2040195,53.12579,0.004498994,0,0,2.072204,6.140064,0.9017037,-0.8446526,0.7977393,-0.9078389
2838.7,94.62333,0.00717354,0.00677986,1.328063,-0.3380382,3.03679,0.2045134,53.10418,0.004384215,0,0,2.072254,6.140157,0.9016324,-0.8445825,0.7976691,-0.9078374
2838.75,94.625,0.006520842,0.005982091,1.326671,-0.3391192,3.031017,0.2050073,53.08257,0.004278319,0,0,2.072305,6.140249,0.9015609,-0.8445123,0.7975987,-0.9078359
2838.8,94.62667,-0.003497377,-0.003814393,1.325278,-0.3402003,3.025244,0.2055011,53.06096,0.004144081,0,0,2.072356,6.140342,0.9014894,-0.844442,0.7975282,-0.9078344
2838.85,94.62833,-0.001486311,-0.001133664,1.323885,-0.3412813,3.019471,0.205995,53.03935,0.004076599,0,0,2.072407,6.140434,0.9014177,-0.8443716,0.7974577,-0.9078329
2838.9,94.63,-0.001919424,-0.002398461,1.322493,-0.3423624,3.013698,0.2064889,53.01774,0.004000416,0,0,2.072458,6.140527,0.9013459,-0.8443011,0.797387,-0.9078314
2838.95,94.63167,-0.008884744,-0.008847733,1.3211,-0.3434434,3.007925,0.2069828,52.99613,0.003918088,0,0,2.072509,6.14062,0.901274,-0.8442305,0.7973162,-0.9078299
2839,94.63333,-0.003732555,-0.002713047,1.319707,-0.3445245,3.002151,0.2074766,52.97452,0.003816578,0,0,2.07256,6.140713,0.901202,-0.8441598,0.7972452,-0.9078284
2839.05,94.635,0.002380138,0.002443353,1.318269,-0.3513883,3.008487,0.212063,52.95288,0.003755206,0,0,2.072613,6.140809,0.9011276,-0.8440867,0.7971719,-0.9078269
2839.1,94.63667,0.0001009149,0.001202049,1.316831,-0.3582521,3.014823,0.2166494,52.93123,0.00369259,0,0,2.072666,6.140906,0.901053,-0.8440135,0.7970985,-0.9078253
2839.15,94.63833,0.002923799,0.003126967,1.315393,-0.3651159,3.021158,0.2212358,52.90959,0.003652867,0,0,2.072719,6.141002,0.9009783,-0.8439401,0.7970249,-0.9078237
2839.2,94.64,0.005463953,0.005929584,1.313955,-0.3719797,3.027494,0.2258222,52.88794,0.003569715,0,0,2.072773,6.141099,0.9009035,-0.8438667,0.7969512,-0.9078222
2839.25,94.64167,0.004812109,0.005169696,1.312517,-0.3788435,3.033829,0.2304086,52.8663,0.003460852,0,0,2.072826,6.141196,0.9008286,-0.8437931,0.7968774,-0.9078206
2839.3,94.64333,-0.001352924,-0.001031133,1.311079,-0.3857073,3.040165,0.234995,52.84466,0.00336442,0,0,2.072879,6.141293,0.9007535,-0.8437194,0.7968035,-0.9078191
2839.35,94.645,-0.004963733,-0.005104311,1.309641,-0.3925711,3.046501,0.2395814,52.82301,0.003293716,0,0,2.072933,6.14139,0.9006783,-0.8436456,0.7967295,-0.9078175
2839.4,94.64667,-0.005116518,-0.004673726,1.308203,-0.3994349,3.052836,0.2441678,52.80137,0.003224048,0,0,2.072986,6.141488,0.9006031,-0.8435717,0.7966553,-0.9078159
2839.45,94.64833,-0.006665091,-0.006973838,1.306765,-0.4062987,3.059172,0.2487542,52.77972,0.003108092,0,0,2.07304,6.141585,0.9005277,-0.8434977,0.7965811,-0.9078144
2839.5,94.65,-0.003159305,-0.002404324,1.305327,-0.4131625,3.065507,0.2533406,52.75808,0.003043427,0,0,2.073094,6.141683,0.9004521,-0.8434236,0.7965067,-0.9078128
2839.55,94.65167,0.003998489,0.004231374,1.303885,-0.4150341,3.070557,0.2535824,52.73661,0.002948896,0,0,2.073148,6.141781,0.9003763,-0.8433491,0.796432,-0.9078112
2839.6,94.65333,0.003661661,0.004108452,1.302444,-0.4169057,3.075606,0.2538243,52.71515,0.002879786,0,0,2.073202,6.141879,0.9003003,-0.8432746,0.7963572,-0.9078096
2839.65,94.655,0.006233236,0.005905891,1.301002,-0.4187772,3.080655,0.2540662,52.69368,0.00283845,0,0,2.073256,6.141978,0.9002243,-0.8431999,0.7962823,-0.907808
2839.7,94.65667,0.004042643,0.004642801,1.29956,-0.4206488,3.085705,0.254308,52.67221,0.002814834,0,0,2.07331,6.142076,0.9001481,-0.8431252,0.7962072,-0.9078064
2839.75,94.65833,-0.0001116808,-0.0002795884,1.298119,-0.4225204,3.090754,0.2545499,52.65075,0.002813825,0,0,2.073364,6.142175,0.9000718,-0.8430503,0.796132,-0.9078049
2839.8,94.66,-0.004936624,-0.005004839,1.296677,-0.424392,3.095803,0.2547918,52.62928,0.002808472,0,0,2.073419,6.142274,0.8999953,-0.8429753,0.7960568,-0.9078033
2839.85,94.66167,-0.005550397,-0.006213154,1.295235,-0.4262636,3.100852,0.2550336,52.60781,0.002811475,0,0,2.073473,6.142373,0.8999188,-0.8429002,0.7959814,-0.9078017
2839.9,94.66333,-0.005748516,-0.004512873,1.293794,-0.4281351,3.105902,0.2552755,52.58635,0.002822487,0,0,2.073528,6.142472,0.8998421,-0.8428249,0.7959059,-0.9078001
2839.95,94.665,-0.003550741,-0.003367969,1.292352,-0.4300067,3.110951,0.2555174,52.56488,0.002838151,0,0,2.073582,6.142571,0.8997653,-0.8427496,0.7958302,-0.9077985
2840,94.66667,0.002660915,0.002768033,1.29091,-0.4318783,3.116,0.2557592,52.54341,0.002846989,0,0,2.073637,6.142671,0.8996884,-0.8426741,0.7957545,-0.9077969
2840.05,94.66833,0.007189294,0.006596974,1.28939,-0.4427652,3.116961,0.2559357,52.52166,0.002850582,0,0,2.073695,6.142776,0.8996071,-0.8425945,0.7956745,-0.9077952
2840.1,94.67,0.005883862,0.005653363,1.28787,-0.4536522,3.117922,0.2561121,52.4999,0.002852897,0,0,2.073753,6.142881,0.8995258,-0.8425147,0.7955943,-0.9077935
2840.15,94.67167,0.004537401,0.004612443,1.28635,-0.4645392,3.118883,0.2562885,52.47814,0.002847114,0,0,2.073811,6.142986,0.8994443,-0.8424347,0.795514,-0.9077918
2840.2,94.67333,0.0009105631,0.0001632473,1.28483,-0.4754261,3.119844,0.256465,52.45638,0.002850646,0,0,2.073869,6.143092,0.8993626,-0.8423546,0.7954336,-0.9077901
